21961 5
Pts Reb Ast Stl	Blk
421	0	78	0	0
41	0	7	0	0
356	0	105	0	0
397	0	112	0	0
313	0	143	0	0
143	0	90	0	0
69	0	18	0	0
508	0	109	0	0
75	0	10	0	0
291	0	56	0	0
216	0	46	0	0
791	0	214	0	0
429	0	107	0	0
77	0	49	0	0
7	0	1	0	0
1115	0	155	0	0
1121	640	138	0	0
202	89	77	0	0
152	100	115	0	0
546	296	218	0	0
72	84	12	0	0
22	25	3	0	0
1111	251	318	0	0
2	2	1	0	0
148	101	82	0	0
64	24	4	0	0
982	249	182	0	0
326	220	60	0	0
1144	244	266	0	0
496	452	135	0	0
77	106	27	0	0
221	72	69	0	0
201	65	65	0	0
511	199	99	0	0
42	15	19	0	0
323	229	79	0	0
458	152	208	0	0
24	15	12	0	0
443	523	161	0	0
562	491	162	0	0
570	401	110	0	0
764	584	197	0	0
615	562	174	0	0
74	43	38	0	0
1078	474	341	0	0
955	197	287	0	0
17	18	9	0	0
51	18	19	0	0
416	235	139	0	0
29	30	8	0	0
1040	410	170	0	0
4	8	0	0	0
352	271	107	0	0
915	681	90	0	0
1236	523	117	0	0
689	150	125	0	0
845	800	180	0	0
327	237	89	0	0
54	38	13	0	0
51	75	17	0	0
158	115	71	0	0
1429	709	156	0	0
500	539	158	0	0
94	49	42	0	0
471	301	119	0	0
67	30	9	0	0
282	291	64	0	0
401	172	195	0	0
133	35	47	0	0
533	448	92	0	0
635	260	244	0	0
359	202	111	0	0
470	344	150	0	0
496	152	147	0	0
147	102	53	0	0
202	141	70	0	0
241	131	72	0	0
639	449	175	0	0
584	275	183	0	0
247	125	85	0	0
628	338	91	0	0
300	153	74	0	0
711	477	181	0	0
449	183	82	0	0
441	158	105	0	0
99	59	23	0	0
526	310	76	0	0
378	118	95	0	0
284	297	76	0	0
43	47	11	0	0
237	157	36	0	0
224	134	127	0	0
430	125	115	0	0
1384	616	252	0	0
384	110	69	0	0
124	47	22	0	0
267	219	77	0	0
575	246	235	0	0
257	141	48	0	0
537	334	400	0	0
262	198	85	0	0
204	128	33	0	0
123	101	18	0	0
474	223	188	0	0
523	344	63	0	0
1932	958	208	0	0
904	655	181	0	0
139	102	32	0	0
76	33	12	0	0
850	355	202	0	0
46	52	14	0	0
130	81	34	0	0
21	9	5	0	0
67	37	25	0	0
23	7	10	0	0
569	242	127	0	0
271	125	100	0	0
570	404	62	0	0
10	12	3	0	0
396	319	143	0	0
359	288	66	0	0
740	446	414	0	0
629	484	184	0	0
849	547	193	0	0
431	251	68	0	0
150	61	16	0	0
1077	795	158	0	0
127	65	37	0	0
836	511	147	0	0
493	120	150	0	0
282	84	68	0	0
217	125	25	0	0
1028	495	184	0	0
1121	1080	251	0	0
68	50	17	0	0
293	153	42	0	0
883	218	255	0	0
679	326	342	0	0
367	194	187	0	0
15	10	6	0	0
378	96	39	0	0
604	426	117	0	0
731	178	161	0	0
57	34	6	0	0
653	455	179	0	0
131	88	53	0	0
338	195	121	0	0
400	354	111	0	0
571	226	225	0	0
736	232	181	0	0
835	228	136	0	0
1674	745	170	0	0
126	81	70	0	0
781	601	137	0	0
820	430	255	0	0
16	17	4	0	0
17	31	9	0	0
319	147	168	0	0
500	219	90	0	0
656	336	177	0	0
405	406	76	0	0
1051	232	233	0	0
54	17	9	0	0
254	232	91	0	0
110	99	27	0	0
291	84	83	0	0
383	252	117	0	0
417	87	148	0	0
88	82	34	0	0
658	731	209	0	0
347	204	76	0	0
736	692	208	0	0
543	502	134	0	0
1433	421	441	0	0
293	111	57	0	0
35	22	5	0	0
1052	189	390	0	0
64	31	14	0	0
127	81	50	0	0
551	330	228	0	0
740	267	134	0	0
183	80	58	0	0
1047	880	200	0	0
9	10	2	0	0
922	368	123	0	0
488	93	86	0	0
741	661	115	0	0
159	112	37	0	0
904	655	130	0	0
438	336	133	0	0
514	531	120	0	0
401	160	188	0	0
217	243	50	0	0
226	166	47	0	0
269	106	115	0	0
607	880	190	0	0
155	85	62	0	0
657	404	182	0	0
523	222	210	0	0
382	342	39	0	0
430	283	150	0	0
529	288	63	0	0
322	196	88	0	0
589	514	212	0	0
118	49	62	0	0
658	274	244	0	0
111	44	28	0	0
606	275	183	0	0
648	479	107	0	0
454	257	48	0	0
458	125	123	0	0
1264	529	232	0	0
182	132	63	0	0
616	228	249	0	0
14	20	8	0	0
208	121	107	0	0
591	332	388	0	0
337	175	111	0	0
166	137	40	0	0
703	282	171	0	0
779	639	140	0	0
520	492	87	0	0
1523	866	194	0	0
1009	681	180	0	0
471	275	160	0	0
6	4	3	0	0
578	122	124	0	0
450	201	171	0	0
489	444	117	0	0
767	435	123	0	0
230	102	64	0	0
129	83	45	0	0
790	434	539	0	0
5	9	2	0	0
1005	593	234	0	0
68	76	31	0	0
86	39	25	0	0
493	328	90	0	0
261	243	50	0	0
11	9	1	0	0
1032	841	150	0	0
854	549	128	0	0
433	165	147	0	0
36	24	12	0	0
872	434	247	0	0
868	773	182	0	0
47	26	6	0	0
268	246	102	0	0
933	214	303	0	0
474	232	280	0	0
598	225	220	0	0
248	331	66	0	0
671	221	151	0	0
629	471	121	0	0
2	1	0	0	0
234	122	60	0	0
147	148	25	0	0
40	18	8	0	0
4	0	2	0	0
566	303	163	0	0
608	216	222	0	0
23	15	9	0	0
524	264	164	0	0
204	195	40	0	0
671	246	137	0	0
1033	333	262	0	0
236	210	108	0	0
